random_text;degree;data_points;coeffs;nth_root;constant_nth_root;bisection_initial;secant_initial;newton_initial;newton_root;secant_root;poly_val_newton_root;poly_val_secant_root
MKKOXzEuWL;9;[(0.6440491239364579, 0.030312843649251908), (0.48175039699559186, 0.1236539836767454), (0.215673378924487, 0.06345858793092884), (0.18619280735847588, 0.6299318384097154), (0.3224274832344016, 0.1722679433539549), (0.297565437213716, 0.4956325100664999), (0.8954057857308503, 0.8810919710667914), (0.034815584311741476, 0.5155353915645022), (0.2564044862294823, 0.5151280716202051), (0.4421908158348732, 0.3746957458787924)];[1666042.6816698245, -7407632.351273835, 13714275.725652952, -13844881.765525047, 8368671.686980803, -3120914.496732372, 709653.3296567394, -92698.56774443388, 5980.572527641374, -121.10617738490123];4.5;-2.9035268308083486;[3, -3];[-3, -2];-3;0.03450292427364978;0.03450273023928967;-1.9584991363785775e-05;-0.0003418571172915108
cxipz1z5fU;13;[(0.29808085488442293, 0.21833628718021048), (0.4337924310806429, 0.1299850376919396), (0.18279389523016876, 0.09162179807843407), (0.7309843845735735, 0.80000792275062), (0.9543125881083406, 0.3634306101351983), (0.4304007743121613, 0.9430748831151158), (0.9446125103937442, 0.025240251137644276), (0.41972510622354886, 0.26887994708804874), (0.7793205613936781, 0.07700916186515028), (0.4477478973230652, 0.0018667203484092898), (0.1175761195428453, 0.947756579173288), (0.6166726064879923, 0.803998687003128), (0.900328383001137, 0.86454468449448), (0.7132577424913041, 0.38238223544546524)];[-172532162123.1574, 1300953014566.302, -4443566019815.0205, 9090650219164.941, -12408647140201.29, 11912778463241.967, -8258570931889.26, 4175946604923.9775, -1535781067297.9995, 404339324841.63165, -73765351104.92085, 8784926988.042355, -608260617.0313312, 18353368.927215345];4.333333333333333;47.45064349719329;[-47, 47];[47, 48];47;0.9543339027467053;0.9543343167702196;-0.0021619312465190887;-0.008772540837526321
VIwBRhMvVa;5;[(0.08714070463089174, 0.7096008404715043), (0.3969162340535102, 0.7577613966981288), (0.7691017808967451, 0.29939189034991853), (0.7505664640608566, 0.18404892422804997), (0.8577343341216414, 0.3833577074236988), (0.8714419472076758, 0.048695625394248765)];[-3694.447738178268, 10328.317848048966, -10805.484353063366, 5123.022196388033, -1029.7366523060482, 58.11293925112787];2.5;5.07819223115798;[-5, 5];[5, 6];5;0.8729764228187926;0.8729761119507082;-1.2232717530480386e-05;-2.115398402224855e-06
Sgx668aXwy;1;[(0.388228352822545, 0.11229933586464924), (0.4379367478573135, 0.2187004455829198)];[2.1405058369687517, -0.718705719428772];0.5;-0.5165379111396288;[1, -1];[-1, 0];-1;0.33576442867661477;0.33576442867661477;0.0;0.0
x0xblSDiEX;3;[(0.9453473773301428, 0.33016600705885335), (0.8352396869949227, 0.02281457968630518), (0.14555298659328952, 0.7677379278718209), (0.014548566957147235, 0.40819990741939693)];[10.207084400299898, -14.81970423112882, 4.877111346146255, 0.3403502456023796];1.5;0.48747316397579504;[0, 0];[0, 1];0;-0.05883926983891826;0.8176527938435272;-1.3601197708656976e-06;3.353364697034067e-09
K34IpBBEIK;9;[(0.6482501939358358, 0.16518652021051583), (0.7410589731320153, 0.5319095878948533), (0.01754357924296257, 0.1125239041663686), (0.6376270253173008, 0.8071786680152715), (0.8596424180799834, 0.018865207408836793), (0.3649799056081551, 0.8932361298049424), (0.5258807882563744, 0.35742065531865896), (0.49174135094899796, 0.6830246637040022), (0.602124904531288, 0.3848027616084002), (0.35760714223700885, 0.020013264544450515)];[-85414440.57229902, 393876316.4949225, -786508210.6366667, 888713662.8001293, -622095584.2812618, 276767081.34322494, -76764750.9433171, 12293871.394190159, -922869.3858986489, 12796.055094537622];4.5;8.178686813508435;[-8, 8];[8, 9];8;0.8596437542132268;0.859645797397161;-0.0002678242071851855;-0.029528254037359147
H1yjNfLthW;1;[(0.43764288104502236, 0.8280100856968781), (0.08918598088504637, 0.11625065406397972)];[2.042603924060998, -0.06592098046304515];0.5;-0.00434557566520918;[0, 0];[-1, 0];0;0.032273011760392836;0.032273011760392836;0.0;0.0
BpNM0Y18Ip;3;[(0.6491953943552926, 0.15285297933752118), (0.05568102491468796, 0.10987036759657631), (0.024260041500452023, 0.050767704900541166), (0.6400470199490826, 0.7475883605705557)];[-176.16255113959642, 125.55252307227661, -7.26799393782612, 0.15571094135694447];1.5;0.289431694239643;[0, 0];[0, 1];0;0.005636846026682115;0.01839962825035712;0.11870013698175072;0.063390560593614
nSCwxibQz7;9;[(0.9952221718839, 0.8204089779481741), (0.19638801719479704, 0.5652866875685509), (0.4959982551556933, 0.5958740889958358), (0.7190971862867358, 0.006106109872480836), (0.6495546619271174, 0.5163685637225233), (0.4650005944645188, 0.28206278185344535), (0.2615038589138281, 0.7186192428579271), (0.5580730752921146, 0.13909598830270697), (0.19988267390472203, 0.5128027457166326), (0.2934797463766532, 0.5520474988234116)];[1774950.8128028947, -7361068.28707153, 12939144.535182815, -12602622.705417152, 7453782.882424187, -2754784.073926569, 629190.7153987342, -84144.8968312497, 5778.541088831542, -141.60038562102977];4.5;-3.0061754176293918;[3, -3];[-4, -3];-3;0.049419332394356995;0.04942109888582741;-0.0017189004083775217;-5.306509859792641e-05
aaiNrafVoq;5;[(0.8568002051055394, 0.24271669863002265), (0.6086449397192697, 0.530177659126011), (0.35908685508668314, 0.5630261492920712), (0.46699481130500753, 0.08640127207721437), (0.1718286569237919, 0.6698336566734648), (0.17315430111824215, 0.8324715579043241)];[6707.160981470544, -16787.817802130914, 15908.862112409683, -7082.619935195507, 1460.987763781225, -108.33468809001107];2.5;-6.514888913910535;[7, -7];[-7, -6];-7;0.16677331262920442;0.16677361276562838;-4.533173164134041e-05;-3.1628713941245223e-06
7aWZcL1jwZ;11;[(0.9394371759706887, 0.8514176002911864), (0.5782341806472506, 0.3635027304546574), (0.3431211405211275, 0.7090800216047486), (0.2724810302763435, 0.9963349639788902), (0.3302152290521779, 0.09287190408540491), (0.31052779507977346, 0.5041749203514552), (0.8365211999491411, 0.2425533988545674), (0.46278612177667, 0.16973997430674648), (0.417505774503902, 0.7978446807923005), (0.4387731184997393, 0.22291314223143466), (0.39077994649742187, 0.20319773224398896), (0.6539221778909023, 0.7116313185967794)];[52459086600.89426, -293556504328.2072, 734035239850.069, -1083166814231.059, 1048639050960.8794, -699753387253.8849, 328602177298.1584, -108652212540.35669, 24802769334.014057, -3724575066.204079, 331288504.92167664, -13228023.33776193];3.6666666666666665;-87.54390120887112;[88, -88];[-88, -87];-88;0.27202684676126654;0.2720272840950716;-0.003891976550221443;-0.0028935521841049194
MyoJR3Nnfi;9;[(0.4236454227468136, 0.2681941246186641), (0.35238983142280145, 0.5369285519633848), (0.87614562183319, 0.3380806194778534), (0.11885742762482487, 0.7328480452522714), (0.6800235477906453, 0.8806590426169089), (0.31337178553918343, 0.6350120450878406), (0.5651040903148093, 0.28741085403167654), (0.5496719394117201, 0.9209507636387939), (0.9925827983633079, 0.5216933315646676), (0.40778170959085513, 0.14985939200811016)];[2205260.2750837747, -9804914.320109958, 18525804.302144926, -19449504.31776066, 12448095.652795285, -5009231.082897488, 1258598.82426472, -188739.3904034245, 15184.068380082754, -497.5504469673574];4.5;-3.9746339510838027;[4, -4];[-4, -3];-4;0.10876056046169108;0.10875989252153596;-3.280432099472819e-05;-0.0001321160518727993
wxfr8D70OF;9;[(0.45062331525475696, 0.13494672023320942), (0.49224500883509503, 0.514284340512209), (0.49640028935888536, 0.01846012869536684), (0.3021366949287213, 0.15511074960578364), (0.20836040524884003, 0.31948374954074865), (0.6120265508205628, 0.6636096705691671), (0.9615683696998132, 0.9049821257921684), (0.7119170174938567, 0.7325382575090682), (0.4242815630132446, 0.12551452979035804), (0.41894201831285494, 0.37737157762698303)];[478834618.0795029, -2169484115.5794873, 4267815867.568838, -4787389491.176228, 3375844724.131786, -1551973847.6509044, 465065668.3488699, -87548327.79712875, 9386244.79566558, -436058.89429808245];4.5;-17.915637042721745;[18, -18];[-18, -17];-18;0.20834014908035928;0.20834051496256303;-0.007352464308496565;-0.001444780733436346
zBYTkhLhEV;1;[(0.35149844410901976, 0.4596426562003063), (0.508412076123304, 0.4591330303781742)];[-0.0032478110129123827, 0.4607842567181053];0.5;0.21232213123925678;[0, 0];[0, 1];0;141.87532922517866;141.87532922517866;0.0;0.0
Ke04SVmYxX;13;[(0.6282190060009474, 0.5650716463219333), (0.35494242960448286, 0.3133191732493922), (0.26681240727448297, 0.721147475216424), (0.41795122261149487, 0.3856619903558558), (0.44181675512029717, 0.12760680210612652), (0.7525158518070468, 0.22645823737908122), (0.8738662700919397, 0.13337546936945444), (0.21377085077562163, 0.550701218435434), (0.11055764006833102, 0.9375933962195495), (0.9298385658350369, 0.7391382930325615), (0.8057401630102374, 0.007062017229027218), (0.7442886747417768, 0.12918306145235825), (0.3029431041968925, 0.6677109271188413), (0.30153502249124775, 0.8104767341217968)];[15288419491.133698, -104746489784.59204, 324296934699.6792, -599970901949.9966, 739033700384.3687, -639131345877.0571, 398642038351.4348, -181269933934.77527, 59982484617.8548, -14235134166.54869, 2348946046.3975067, -254346300.88192177, 16122579.725915119, -448709.66885793814];4.333333333333333;-20.15114435393592;[20, -20];[-21, -20];-20;0.11054713436741402;0.11054901888435513;-0.22495868284022436;-0.01634659431874752
alpB9xgM6v;5;[(0.09655617264642757, 0.8327342749425675), (0.5245233644947127, 0.2021141009004196), (0.8016797133690033, 0.9630134659758961), (0.8544333216337106, 0.8549037975335774), (0.44365570426694656, 0.8281983899819085), (0.4361840987087131, 0.15237285488979257)];[-22049.71303024205, 59764.539238877725, -60681.541991363476, 28128.1263675246, -5650.405758689266, 333.7890903715165];2.5;10.21854013895351;[-10, 10];[10, 11];10;0.8603274593098553;0.860326109239149;-0.0002287715387865319;-6.01575959535694e-06
UHhSUAGTVs;9;[(0.5142681720496798, 0.8523116261211195), (0.033558446918047435, 0.5939522208349778), (0.28841556488477493, 0.6033457274982867), (0.45981938524756283, 0.7027271069827026), (0.6607249700318915, 0.5640713248229879), (0.3953565504698485, 0.21992447434453877), (0.45860085616013124, 0.2900684375524556), (0.7645029355641726, 0.7245493986112327), (0.7449468056073085, 0.25589234615464396), (0.3313377666057735, 0.022830786562328398)];[580700827.1023713, -2434741402.6323137, 4406728344.81262, -4500470930.783602, 2841598418.5498815, -1140205252.5627456, 286431995.5480898, -42198159.97924774, 3085523.3261067886, -65516.12788135684];4.5;-11.757083561281496;[12, -12];[-12, -11];-12;0.033557196828784;0.03355784376467269;-0.7381432333422708;-0.048760344012407586
jZGcHGMUZS;5;[(0.9697646106775901, 0.9165296728465776), (0.7087496257604547, 0.7063120137149533), (0.7859881416329508, 0.9928303454133717), (0.9546552526903402, 0.5168847741034401), (0.41357898452422914, 0.5744128032764593), (0.9134971607264708, 0.2718133492408079)];[5953.79867753442, -21421.83820220056, 30307.691103670128, -21034.257887402895, 7141.710311980038, -944.5426659979811];2.5;-15.4913273822975;[15, -15];[-16, -15];-15;0.4083988599217953;0.4083984394054955;-1.4982810057517781e-05;-6.435162970319652e-05
6NAQPakbEm;13;[(0.09240124780333736, 0.6619176800863922), (0.3783516690415688, 0.5041867750213852), (0.7508371692452811, 0.5236766937225839), (0.7908230171430579, 0.0600603578779878), (0.3010981944162482, 0.0048806777259513545), (0.5028183841881609, 0.9373430840814537), (0.6351754721557831, 0.1662020667354498), (0.7813267710940962, 0.6242174822121525), (0.10190966246545063, 0.2559878277533134), (0.9664728906534316, 0.9903941828318763), (0.15797104328083467, 0.09247201387598558), (0.3688787968354277, 0.43522487874192894), (0.5218439591079065, 0.18240721962904405), (0.22143134806937093, 0.5151478554049785)];[585047866.3114997, -3545807572.933072, 9622906445.116802, -15451617441.898693, 16340706067.187641, -11988453086.365278, 6259923779.7085, -2348145304.310104, 630518911.3704059, -119223519.09725384, 15362630.69579405, -1271583.6423104275, 60343.54737510345, -1236.4555209427513];4.333333333333333;-5.171060910497932;[5, -5];[-6, -5];-5;0.08419115008446412;0.08419295982340462;-0.00035021895746467635;-1.4783595133849303e-05
41W2p6xGbZ;13;[(0.38989178425495363, 0.508367953806831), (0.1286403711112275, 0.4415470436915976), (0.803277921828179, 0.8771169774532281), (0.27776533611416165, 0.8156014454172953), (0.9445385957194431, 0.9974525327446795), (0.7477621708129383, 0.4521676400222404), (0.8675843504206796, 0.5779576937062186), (0.7095707857345058, 0.383699723801019), (0.0022938622380592744, 0.010761652029988023), (0.2218627557622157, 0.4216296009807249), (0.9661219224940125, 0.6734120565576138), (0.8742578886381113, 0.2812643402149586), (0.20913020517909175, 0.6991805783127422), (0.8808399070023696, 0.4914777872731314)];[7238043689.342238, -51740542818.30578, 165387858262.12457, -311752862917.09155, 384797931685.6397, -326559120568.4569, 194688517090.1493, -81859207517.8165, 24009044146.1325, -4777081987.960845, 611144238.8195319, -45206402.30654077, 1487004.3017956484, -3180.3507003206423];4.333333333333333;-6.4307772169293385;[6, -6];[-7, -6];-6;0.0022935079925578685;0.002292800969672786;-0.4458764504656756;-1.3572910630132355
di2iQAyAdY;9;[(0.4890309197535615, 0.9106540529169332), (0.1488822816834322, 0.4381434001349539), (0.5497120913698765, 0.8443604916947164), (0.6680289133952876, 0.19226596413739483), (0.39343052331584916, 0.10473615032938755), (0.3968248706317046, 0.6895341327494051), (0.9891226703458988, 0.6329218969145464), (0.15658678513600743, 0.4445828777992573), (0.5417557220842254, 0.19936488212811798), (0.35068122862002526, 0.42274635665416727)];[-141532434.4875424, 613911041.8079548, -1144638449.7552512, 1202813529.8785326, -783411398.9387498, 326932117.7564068, -87038095.48764615, 14176277.9879131, -1274177.706360021, 47997.02519223941];4.5;10.971597052089248;[-11, 11];[10, 11];11;0.9891234768272694;0.9891232733697182;-0.21985387293534586;-0.004715232083981391
OLKwJ9WrYj;1;[(0.34633983975877003, 0.02542255771155355), (0.5164477724022954, 0.6527028711860703)];[3.6875429836010767, -1.25172048833242];0.5;-1.566804180911152;[2, -2];[-2, -1];-2;0.3394456671824474;0.3394456671824474;2.220446049250313e-16;2.220446049250313e-16
Rmduy5waI8;11;[(0.5180973481472987, 0.6283045222532803), (0.35372708518644447, 0.8653610779125217), (0.5830545662027143, 0.982263234685837), (0.5228738800745477, 0.9532594767902198), (0.9606228853375487, 0.9478417016221943), (0.22260743760950497, 0.036273822044884274), (0.5989177788754535, 0.6685715895825425), (0.2415233276246218, 0.4807940816210634), (0.48036781028391295, 0.965772472936473), (0.5948496327412223, 0.7913488224784188), (0.3906106097827722, 0.7420432594315022), (0.4771260731884972, 0.4011872300340059)];[341307312839.47034, -1860068305650.944, 4536832015314.878, -6539483103447.748, 6190170466370.484, -4039929837891.3467, 1854420428745.3938, -598432843348.7102, 132975692870.09769, -19363841806.791733, 1661824999.2905102, -63627559.84322961];3.6666666666666665;-134.35903974190563;[134, -134];[-135, -134];-134;0.2226070286792156;0.22260698695790954;-0.010383844375610352;-0.015144318342208862
xFEz3rZZKX;11;[(0.20374068071713658, 0.31668105698472093), (0.9388697393876296, 0.6067816050783229), (0.20113736304520324, 0.4181156579353311), (0.42511386549560626, 0.7486538317914829), (0.5275040069261339, 0.14933505582833295), (0.24008504480931203, 0.3515573159342198), (0.5994371199721511, 0.4799635441139395), (0.0038563159130505786, 0.3666056748106422), (0.19609732550161063, 0.9287163967660699), (0.731086702859756, 0.9876029756353942), (0.18190088641288438, 0.34647697464890304), (0.4381722649569041, 0.800145680182684)];[-25390201222.193775, 114124623707.37566, -223469961556.43634, 250939461950.7342, -178885301824.3666, 84567248132.66718, -26853865130.27077, 5661228663.815047, -760320615.8594806, 59169373.69970519, -2089428.2308292135, 7220.317438449818];3.6666666666666665;11.280634656930708;[-11, 11];[11, 12];11;0.9388701602240562;0.9388698374203789;-20.666770048665057;-4.348564002302737
0zBStnJery;1;[(0.6966140766169816, 0.3091760344174188), (0.3370154371452384, 0.9725664368654878)];[-1.8448078764218943, 1.5942951697867915];0.5;2.5417770884054947;[-3, 3];[2, 3];3;0.8642066147717313;0.8642066147717312;-2.220446049250313e-16;0.0
XPQaDpjCUj;13;[(0.7122412261214682, 0.2629440135817772), (0.2522110527366149, 0.48192699664662686), (0.5477658192163474, 0.9780964426254501), (0.4088356765089399, 0.9864494680024539), (0.10281883323337737, 0.5477855624211738), (0.8696551888710065, 0.14652150279807097), (0.237321559726567, 0.17373286868407056), (0.09701102845393095, 0.5037141728301647), (0.4092246597000091, 0.5814267325885639), (0.17424070879719422, 0.6987827246171455), (0.5685412464768527, 0.0721016992418253), (0.6973079602082074, 0.1348911902763711), (0.942045484260286, 0.2176443321274788), (0.5989923464469153, 0.9343721850246188)];[22012223821.63156, -136154474562.56721, 377818549964.7113, -621416623973.1525, 674221404567.7095, -508147395660.22485, 272846398107.07095, -105314651399.42955, 29113856213.69382, -5671477413.200213, 753869934.4515916, -64519500.04290947, 3177266.7756050644, -67894.06422550899];4.333333333333333;-13.03281136169034;[13, -13];[-14, -13];-13;0.09672090789093214;0.09671701444497587;-0.0004290384822525084;-0.0076025320595363155
